mask,scenario,utility,improvement,relevance,relevance_delta,provider_disparity,fatigue,cost,intervention_stats
145,fatigue_stress,0.5061700901328993,0.1391228400704006,0.6046716391602375,-0.035035249672846214,0.1593209876543209,0.0,0.21999999999999997,"{'repeat_cap_removed': 20269, 'injection_noop': 0, 'freshness_quota': 2880}"
146,fatigue_stress,0.20971159226283498,-0.1573356577996637,0.618406935706089,-0.02129995312699473,0.2525462962962963,0.3494709132890891,0.27,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
147,fatigue_stress,0.4054034355640662,0.03835618550156755,0.6032987617381311,-0.03640812709495256,0.15876543209876548,0.0,0.31999999999999995,"{'repeat_cap_removed': 18549, 'injection_noop': 0, 'freshness_quota': 2880}"
148,fatigue_stress,0.22129870778476574,-0.14574854227773293,0.6242899925147712,-0.015416896318312445,0.26027777777777783,0.3615402579761532,0.25,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
149,fatigue_stress,0.4284991440249329,0.06145189396243422,0.6083779591783302,-0.031328929654753535,0.14881172839506163,0.0,0.3,"{'repeat_cap_removed': 18929, 'injection_noop': 0, 'freshness_quota': 2880}"
150,fatigue_stress,0.1303811841353686,-0.23666606592713008,0.6217783401295455,-0.017928548703538216,0.24765432098765428,0.3503904368509467,0.35,"{'repeat_cap_removed': 0, 'injection_noop': 1440, 'freshness_quota': 2880}"
151,fatigue_stress,0.3280642175549625,-0.03898303250753615,0.6076876066567224,-0.0320192821763613,0.14583333333333326,0.0,0.4,"{'repeat_cap_removed': 18518, 'injection_noop': 1440, 'freshness_quota': 2880}"
152,fatigue_stress,0.22028169263103978,-0.1467655574314589,0.6175248013289287,-0.022182087504154957,0.28917438271604934,0.38114759290455547,0.23,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
153,fatigue_stress,0.444498843478225,0.07745159341572633,0.6025451488657141,-0.0371617399673696,0.16435956790123463,0.0,0.28,"{'repeat_cap_removed': 19964, 'injection_noop': 0, 'freshness_quota': 2880}"
154,fatigue_stress,0.15201817787488908,-0.21502907218760958,0.6163745642382329,-0.023332324594850795,0.28143518518518507,0.3441234507464922,0.33,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
155,fatigue_stress,0.3442635047798696,-0.022783745282629053,0.6015953029849747,-0.03811158584810903,0.15097222222222229,0.0,0.37999999999999995,"{'repeat_cap_removed': 18440, 'injection_noop': 0, 'freshness_quota': 2880}"
156,fatigue_stress,0.1615903388474495,-0.20545691121504916,0.6162939376289637,-0.023412951204120014,0.29451388888888896,0.3546638234413311,0.31,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
157,fatigue_stress,0.3650549085693202,-0.001992341493178451,0.6042155972362779,-0.03549129159680575,0.16654320987654314,0.0,0.36,"{'repeat_cap_removed': 18951, 'injection_noop': 0, 'freshness_quota': 2880}"
158,fatigue_stress,0.06779883882197718,-0.2992484112405215,0.6145151048054713,-0.02519178402761235,0.278395061728395,0.34917607396397427,0.41,"{'repeat_cap_removed': 0, 'injection_noop': 1440, 'freshness_quota': 2880}"
159,fatigue_stress,0.26569827009607283,-0.10134897996642583,0.6040466620225139,-0.035660226810569795,0.15764660493827165,0.0,0.45999999999999996,"{'repeat_cap_removed': 18544, 'injection_noop': 1440, 'freshness_quota': 2880}"
160,fatigue_stress,0.23724189096332401,-0.12980535909917465,0.6292203782152106,-0.01048651061787309,0.051435185185185084,0.398394247993159,0.21,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
161,fatigue_stress,0.46958283056158634,0.10253558049908768,0.6068900303526547,-0.032816858480429034,0.08658950617283945,0.0,0.26,"{'repeat_cap_removed': 20429, 'injection_noop': 0, 'freshness_quota': 2880}"
162,fatigue_stress,0.1664927913845356,-0.20055445867796307,0.6237783616046144,-0.01592852722846927,0.04922839506172827,0.36087965953760925,0.31,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
163,fatigue_stress,0.36890710467816934,0.0018598546156706752,0.6069886185913145,-0.03271827024176921,0.0713580246913581,0.0,0.36,"{'repeat_cap_removed': 19239, 'injection_noop': 0, 'freshness_quota': 2880}"
164,fatigue_stress,0.17295149533373472,-0.19409575472876395,0.6288336350496538,-0.010873253783429848,0.06058641975308632,0.3792745093766088,0.29,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
165,fatigue_stress,0.3908597441962579,0.023812494133759243,0.6095643646357102,-0.03014252419737351,0.09046296296296297,0.0,0.33999999999999997,"{'repeat_cap_removed': 19919, 'injection_noop': 0, 'freshness_quota': 2880}"
166,fatigue_stress,0.10584470676871077,-0.2612025432937879,0.6226872775041464,-0.017019611328937256,0.05814814814814806,0.33772420918553187,0.39,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
167,fatigue_stress,0.2896012038574826,-0.07744604620501605,0.6077173219732339,-0.03198956685984977,0.0813194444444445,0.0,0.44,"{'repeat_cap_removed': 18235, 'injection_noop': 0, 'freshness_quota': 2880}"
168,fatigue_stress,0.18313059657744796,-0.1839166534850507,0.6272708685183452,-0.01243602031473845,0.05756944444444434,0.39065665293045876,0.27,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
169,fatigue_stress,0.409594388670191,0.042547138607692325,0.6065120027153919,-0.033194886117691835,0.08683641975308642,0.0,0.32,"{'repeat_cap_removed': 20268, 'injection_noop': 0, 'freshness_quota': 2880}"
170,fatigue_stress,0.10596971066764682,-0.26107753939485184,0.6244866294087502,-0.015220259424333471,0.056859567901234476,0.36143638819772506,0.37,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
171,fatigue_stress,0.30860172712937567,-0.058445522933122995,0.6044653412776666,-0.035241547555417085,0.08330246913580241,0.0,0.42,"{'repeat_cap_removed': 19236, 'injection_noop': 0, 'freshness_quota': 2880}"
172,fatigue_stress,0.11601924719765,-0.25102800286484866,0.6289353961276858,-0.0107714927053979,0.06457561728395067,0.37524673137700365,0.35,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
173,fatigue_stress,0.33097522785277544,-0.03607202220972322,0.6096891513560267,-0.03001773747705694,0.09119598765432091,0.0,0.4,"{'repeat_cap_removed': 19719, 'injection_noop': 0, 'freshness_quota': 2880}"
174,fatigue_stress,0.04453093916150813,-0.32251631090099053,0.6242731019697392,-0.015433786863344512,0.06251543209876531,0.34013999622600893,0.45,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
175,fatigue_stress,0.2296318780735831,-0.13741537198891557,0.6073223430727244,-0.03238454576035932,0.08793209876543218,0.0,0.5,"{'repeat_cap_removed': 18291, 'injection_noop': 0, 'freshness_quota': 2880}"
176,fatigue_stress,0.16437650807054593,-0.20267074199195273,0.6229497984912435,-0.016757090341840142,0.05543209876543198,0.38498075477274657,0.29,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
177,fatigue_stress,0.3864170241726692,0.019369774110170546,0.6031981374240163,-0.0365087514090674,0.08358024691358024,0.0,0.33999999999999997,"{'repeat_cap_removed': 20059, 'injection_noop': 0, 'freshness_quota': 2880}"
178,fatigue_stress,0.09784919525813546,-0.2691980548043632,0.6197071222945575,-0.019999766538526198,0.05457561728395066,0.3433310544552034,0.39,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
179,fatigue_stress,0.2855254980048109,-0.08152175205768775,0.6021791930516875,-0.03752769578139614,0.07914351851851853,0.0,0.44,"{'repeat_cap_removed': 18393, 'injection_noop': 0, 'freshness_quota': 2880}"
180,fatigue_stress,0.09757270437591758,-0.2694745456865811,0.6211235534032065,-0.018583335429877224,0.08073302469135801,0.36715920436692207,0.37000000000000005,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
181,fatigue_stress,0.3066494241787638,-0.06039782588373488,0.6041455911687991,-0.03556129766428462,0.09560185185185177,0.0,0.42,"{'repeat_cap_removed': 19477, 'injection_noop': 0, 'freshness_quota': 2880}"
182,fatigue_stress,0.006152294074661835,-0.36089495598783683,0.6173002824785251,-0.0224066063545586,0.07087962962962968,0.3565899688662053,0.47000000000000003,"{'repeat_cap_removed': 0, 'injection_noop': 1440, 'freshness_quota': 2880}"
183,fatigue_stress,0.20642130643405254,-0.16062594362844612,0.6028698150064302,-0.036837073826653466,0.0911574074074073,0.0,0.52,"{'repeat_cap_removed': 19078, 'injection_noop': 1440, 'freshness_quota': 2880}"
184,fatigue_stress,0.10880306402859191,-0.25824418603390675,0.6222946041911247,-0.017412284641958986,0.059614197530864166,0.37816531539212295,0.35,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
185,fatigue_stress,0.3264944668958579,-0.04055278316664074,0.6035880441246777,-0.036118844708405984,0.08944444444444444,0.0,0.4,"{'repeat_cap_removed': 19902, 'injection_noop': 0, 'freshness_quota': 2880}"
186,fatigue_stress,0.036727880649754685,-0.330319369412744,0.6184002511309831,-0.021306637702100617,0.06254629629629638,0.3436142779998868,0.45000000000000007,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
187,fatigue_stress,0.22559713990741104,-0.14145011015508763,0.6023368434260982,-0.03737004540698552,0.0891512345679013,0.0,0.5000000000000001,"{'repeat_cap_removed': 18531, 'injection_noop': 0, 'freshness_quota': 2880}"
188,fatigue_stress,0.039359564024640414,-0.32768768603785825,0.6203905714878678,-0.019316317345215883,0.07412037037037034,0.36363415596534115,0.43000000000000005,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
189,fatigue_stress,0.2463901303407336,-0.12065711972176507,0.6046644852235558,-0.03504240360952793,0.09841049382716038,0.0,0.48000000000000004,"{'repeat_cap_removed': 19220, 'injection_noop': 0, 'freshness_quota': 2880}"
190,fatigue_stress,-0.05242609236463003,-0.4194733424271287,0.6188720906026753,-0.020834798230408347,0.07253086419753085,0.35428281352734775,0.53,"{'repeat_cap_removed': 0, 'injection_noop': 1440, 'freshness_quota': 2880}"
191,fatigue_stress,0.14660369805228923,-0.22044355201020943,0.6038624421122303,-0.03584444672085341,0.09216049382716052,0.0,0.5800000000000001,"{'repeat_cap_removed': 18834, 'injection_noop': 1440, 'freshness_quota': 2880}"
192,fatigue_stress,0.30533199364089014,-0.06171525642160852,0.6295159026884268,-0.010190986144656855,0.23699074074074078,0.3733795013665224,0.16,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'session_cap_demoted': 10519, 'freshness_quota': 2880}"
193,fatigue_stress,0.5198747693087358,0.1528275192462371,0.6071596289800716,-0.0325472598530121,0.13723765432098767,0.0,0.21000000000000002,"{'repeat_cap_removed': 20617, 'injection_noop': 0, 'session_cap_demoted': 8611, 'freshness_quota': 2880}"
194,fatigue_stress,0.24136745300276652,-0.12567979705973215,0.625048210724497,-0.014658678108586676,0.23386574074074074,0.3281184543460541,0.26,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'session_cap_demoted': 9305, 'freshness_quota': 2880}"
195,fatigue_stress,0.41871294368475875,0.05166569362226009,0.6057848219368068,-0.03392206689627686,0.14358796296296283,0.0,0.31000000000000005,"{'repeat_cap_removed': 18869, 'injection_noop': 0, 'session_cap_demoted': 7573, 'freshness_quota': 2880}"
196,fatigue_stress,0.2605274765931137,-0.10651977346938496,0.6296320106039826,-0.010074878229101136,0.22948302469135795,0.33172929968445186,0.24000000000000002,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'session_cap_demoted': 9426, 'freshness_quota': 2880}"
197,fatigue_stress,0.44220336237453756,0.07515611231203889,0.6124904817863548,-0.027216407046728897,0.1344212962962963,0.0,0.29,"{'repeat_cap_removed': 19080, 'injection_noop': 0, 'session_cap_demoted': 7704, 'freshness_quota': 2880}"
198,fatigue_stress,0.19855212951870244,-0.16849512054379623,0.6242318102139015,-0.015475078619182181,0.2127006172839505,0.2839075837750475,0.34,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'session_cap_demoted': 8209, 'freshness_quota': 2880}"
199,fatigue_stress,0.3399125467901142,-0.027134703272384486,0.6091216795237797,-0.030585209309303973,0.1327314814814815,0.0,0.39,"{'repeat_cap_removed': 17114, 'injection_noop': 0, 'session_cap_demoted': 6474, 'freshness_quota': 2880}"
200,fatigue_stress,0.2501847230469333,-0.11686252701556538,0.6303335045756032,-0.009373384257480466,0.24539351851851854,0.3677477733361977,0.22,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'session_cap_demoted': 10494, 'freshness_quota': 2880}"
201,fatigue_stress,0.4599359307810207,0.09288868071852202,0.6074622080113989,-0.032244680821684746,0.13757716049382718,0.0,0.27,"{'repeat_cap_removed': 20339, 'injection_noop': 0, 'session_cap_demoted': 8274, 'freshness_quota': 2880}"
202,fatigue_stress,0.17745796644932016,-0.1895892836131785,0.6254291372861885,-0.014277751546895145,0.23426697530864193,0.332602925702826,0.32,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'session_cap_demoted': 9523, 'freshness_quota': 2880}"
203,fatigue_stress,0.35912177164611025,-0.00792547841638841,0.6072909883035874,-0.03241590052949628,0.1372299382716049,0.0,0.37,"{'repeat_cap_removed': 19002, 'injection_noop': 0, 'session_cap_demoted': 7528, 'freshness_quota': 2880}"
204,fatigue_stress,0.1972459360998191,-0.16980131396267956,0.6278116025363537,-0.011895286296729979,0.23419753086419748,0.3356354894027953,0.30000000000000004,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'session_cap_demoted': 9583, 'freshness_quota': 2880}"
205,fatigue_stress,0.38160004574921624,0.014552795686717579,0.6113856431562594,-0.028321245676824258,0.13826388888888896,0.0,0.35,"{'repeat_cap_removed': 19248, 'injection_noop': 0, 'session_cap_demoted': 7651, 'freshness_quota': 2880}"
206,fatigue_stress,0.12770840231363623,-0.23933884774886244,0.6247215250179667,-0.014985363815116948,0.22717592592592584,0.29658041072537605,0.4,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'session_cap_demoted': 8589, 'freshness_quota': 2880}"
207,fatigue_stress,0.2801007607907146,-0.08694648927178406,0.6100025887936711,-0.0297043000394126,0.1357021604938271,0.0,0.45,"{'repeat_cap_removed': 17649, 'injection_noop': 0, 'session_cap_demoted': 6776, 'freshness_quota': 2880}"
208,fatigue_stress,0.22865598389178307,-0.1383912661707156,0.6181005310334005,-0.02160635779968323,0.28728395061728396,0.35793290820533485,0.24000000000000002,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'session_cap_demoted': 10376, 'freshness_quota': 2880}"
209,fatigue_stress,0.4320578848452094,0.06501063478271074,0.5997037192315868,-0.04000316960149686,0.17969135802469127,0.0,0.29,"{'repeat_cap_removed': 20053, 'injection_noop': 0, 'session_cap_demoted': 8461, 'freshness_quota': 2880}"
210,fatigue_stress,0.16674384169085538,-0.2003034083716433,0.6133373380809006,-0.026369550752183057,0.27322530864197536,0.31093206272188834,0.34,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'session_cap_demoted': 9144, 'freshness_quota': 2880}"
211,fatigue_stress,0.3312425278287177,-0.03580472223378095,0.5999944161284464,-0.03971247270463729,0.17655864197530868,0.0,0.38999999999999996,"{'repeat_cap_removed': 18248, 'injection_noop': 0, 'session_cap_demoted': 7398, 'freshness_quota': 2880}"
212,fatigue_stress,0.1858025574967595,-0.18124469256573916,0.6167109956930459,-0.022995893140037804,0.27435185185185174,0.3139767817039947,0.32,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'session_cap_demoted': 9240, 'freshness_quota': 2880}"
213,fatigue_stress,0.3542570161317843,-0.012790233930714379,0.6038801806253837,-0.03582670820769995,0.16937500000000005,0.0,0.37,"{'repeat_cap_removed': 18448, 'injection_noop': 0, 'session_cap_demoted': 7509, 'freshness_quota': 2880}"
214,fatigue_stress,0.09248026520676506,-0.2745669848557336,0.6152972556937145,-0.02440963313936917,0.26133487654320975,0.30646297088876895,0.42,"{'repeat_cap_removed': 0, 'injection_noop': 1440, 'session_cap_demoted': 8967, 'freshness_quota': 2880}"
215,fatigue_stress,0.2543656457648783,-0.11268160429762036,0.6021861241885775,-0.037520764644506155,0.1561882716049383,0.0,0.47,"{'repeat_cap_removed': 18085, 'injection_noop': 1440, 'session_cap_demoted': 7214, 'freshness_quota': 2880}"
216,fatigue_stress,0.17501767935078527,-0.1920295707117134,0.6202235422009369,-0.019483346632146792,0.28382716049382717,0.35283093914090674,0.30000000000000004,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'session_cap_demoted': 10310, 'freshness_quota': 2880}"
217,fatigue_stress,0.374186167318162,0.007138917255663346,0.601816279993059,-0.03789060884002471,0.1658256172839505,0.0,0.35,"{'repeat_cap_removed': 19784, 'injection_noop': 0, 'session_cap_demoted': 8095, 'freshness_quota': 2880}"
218,fatigue_stress,0.10649829832609492,-0.26054895173640374,0.6156601777977524,-0.024046711035331292,0.2712114197530864,0.3137003676809297,0.4,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'session_cap_demoted': 9258, 'freshness_quota': 2880}"
219,fatigue_stress,0.2730188395872594,-0.09402841047523924,0.5998386877538444,-0.039868201079239274,0.1650848765432098,0.0,0.45,"{'repeat_cap_removed': 18281, 'injection_noop': 0, 'session_cap_demoted': 7305, 'freshness_quota': 2880}"
220,fatigue_stress,0.12166880188024098,-0.24537844818225768,0.6170671742356062,-0.02263971459747749,0.2796219135802469,0.3189632797479274,0.38,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'session_cap_demoted': 9461, 'freshness_quota': 2880}"
221,fatigue_stress,0.294559357545465,-0.07248789251703369,0.6040402377167685,-0.03566665111631517,0.17002314814814823,0.0,0.43,"{'repeat_cap_removed': 18689, 'injection_noop': 0, 'session_cap_demoted': 7538, 'freshness_quota': 2880}"
222,fatigue_stress,0.02824194784201156,-0.3388053022204871,0.6162781485474209,-0.023428740285662775,0.2640046296296297,0.3119096645682056,0.48000000000000004,"{'repeat_cap_removed': 0, 'injection_noop': 1440, 'session_cap_demoted': 9230, 'freshness_quota': 2880}"
223,fatigue_stress,0.19509920391066193,-0.17194804615183673,0.6027000353723087,-0.037006853460775035,0.1623302469135801,0.0,0.53,"{'repeat_cap_removed': 18277, 'injection_noop': 1440, 'session_cap_demoted': 7188, 'freshness_quota': 2880}"
